Guard_ID,Date,Week,Regular_Shift,Actual_Shift,Is_Covering,Site,Clock_In,Clock_Out,Hours_Worked,Weekly_Hours,Over_40_Hours
1014,2024-02-09,6,Night,Night,False,Los Angeles CA,2024-02-09 22:23:00,2024-02-10 06:30:00,8.12,48.68,True
1014,2024-02-10,6,Night,Afternoon,True,Los Angeles CA,2024-02-10 14:30:00,2024-02-10 22:45:00,8.25,48.68,True
1014,2024-02-11,6,Night,Night,False,Los Angeles CA,2024-02-11 22:21:00,2024-02-12 06:30:00,8.15,48.68,True
1014,2024-02-12,7,Night,Night,False,Los Angeles CA,2024-02-12 22:22:00,2024-02-13 06:40:00,8.3,40.96,True
1014,2024-02-14,7,Night,Night,False,Los Angeles CA,2024-02-14 22:33:00,2024-02-15 06:32:00,7.98,40.96,True
1014,2024-02-16,7,Night,Night,False,Los Angeles CA,2024-02-16 22:21:00,2024-02-17 06:41:00,8.33,40.96,True
1014,2024-02-17,7,Night,Night,False,Los Angeles CA,2024-02-17 22:28:00,2024-02-18 06:36:00,8.13,40.96,True
1014,2024-02-18,7,Night,Night,False,Los Angeles CA,2024-02-18 22:22:00,2024-02-19 06:35:00,8.22,40.96,True
1014,2024-02-19,8,Night,Morning,True,Los Angeles CA,2024-02-19 06:20:00,2024-02-19 14:37:00,8.28,32.41,False
1014,2024-02-21,8,Night,Night,False,Los Angeles CA,2024-02-21 22:34:00,2024-02-22 06:29:00,7.92,32.41,False
1014,2024-02-24,8,Night,Night,False,Los Angeles CA,2024-02-24 22:24:00,2024-02-25 06:41:00,8.28,32.41,False
1014,2024-02-25,8,Night,Night,False,Los Angeles CA,2024-02-25 22:34:00,2024-02-26 06:30:00,7.93,32.41,False
1014,2024-02-26,9,Night,Night,False,Los Angeles CA,2024-02-26 22:31:00,2024-02-27 06:45:00,8.23,32.769999999999996,False
1014,2024-02-28,9,Night,Night,False,Los Angeles CA,2024-02-28 22:25:00,2024-02-29 06:35:00,8.17,32.769999999999996,False
1014,2024-03-01,9,Night,Night,False,Oakland CA,2024-03-01 22:21:00,2024-03-02 06:28:00,8.12,32.769999999999996,False
1014,2024-03-02,9,Night,Night,False,Oakland CA,2024-03-02 22:22:00,2024-03-03 06:37:00,8.25,32.769999999999996,False
1014,2024-03-05,10,Night,Night,False,Oakland CA,2024-03-05 22:26:00,2024-03-06 06:33:00,8.12,48.65,True
1014,2024-03-06,10,Night,Night,False,Oakland CA,2024-03-06 22:24:00,2024-03-07 06:30:00,8.1,48.65,True
1014,2024-03-07,10,Night,Night,False,Oakland CA,2024-03-07 22:29:00,2024-03-08 06:36:00,8.12,48.65,True
1014,2024-03-08,10,Night,Night,False,Oakland CA,2024-03-08 22:21:00,2024-03-09 06:27:00,8.1,48.65,True
1014,2024-03-09,10,Night,Night,False,Oakland CA,2024-03-09 22:22:00,2024-03-10 06:36:00,8.23,48.65,True
1014,2024-03-10,10,Night,Night,False,Oakland CA,2024-03-10 22:34:00,2024-03-11 06:33:00,7.98,48.65,True
1014,2024-03-11,11,Night,Night,False,Oakland CA,2024-03-11 22:34:00,2024-03-12 06:32:00,7.97,48.12,True
1014,2024-03-12,11,Night,Night,False,Oakland CA,2024-03-12 22:30:00,2024-03-13 06:40:00,8.17,48.12,True
1014,2024-03-13,11,Night,Night,False,Oakland CA,2024-03-13 22:35:00,2024-03-14 06:28:00,7.88,48.12,True
1014,2024-03-14,11,Night,Night,False,Oakland CA,2024-03-14 22:31:00,2024-03-15 06:25:00,7.9,48.12,True
1014,2024-03-16,11,Night,Night,False,Oakland CA,2024-03-16 22:27:00,2024-03-17 06:31:00,8.07,48.12,True
1014,2024-03-17,11,Night,Night,False,Oakland CA,2024-03-17 22:21:00,2024-03-18 06:29:00,8.13,48.12,True
1014,2024-03-18,12,Night,Night,False,Oakland CA,2024-03-18 22:26:00,2024-03-19 06:28:00,8.03,32.7,False
1014,2024-03-20,12,Night,Night,False,Oakland CA,2024-03-20 22:24:00,2024-03-21 06:25:00,8.02,32.7,False
1014,2024-03-22,12,Night,Morning,True,Oakland CA,2024-03-22 06:20:00,2024-03-22 14:39:00,8.32,32.7,False
1014,2024-03-24,12,Night,Morning,True,Oakland CA,2024-03-24 06:23:00,2024-03-24 14:43:00,8.33,32.7,False
1014,2024-03-25,13,Night,Night,False,Oakland CA,2024-03-25 22:32:00,2024-03-26 06:34:00,8.03,40.31,True
1014,2024-03-27,13,Night,Morning,True,Oakland CA,2024-03-27 06:31:00,2024-03-27 14:42:00,8.18,40.31,True
1014,2024-03-28,13,Night,Night,False,Oakland CA,2024-03-28 22:31:00,2024-03-29 06:27:00,7.93,40.31,True
1014,2024-03-30,13,Night,Night,False,Oakland CA,2024-03-30 22:30:00,2024-03-31 06:39:00,8.15,40.31,True
1014,2024-03-31,13,Night,Night,False,Los Angeles CA,2024-03-31 22:34:00,2024-04-01 06:35:00,8.02,40.31,True
1014,2024-04-01,14,Night,Night,False,Los Angeles CA,2024-04-01 22:20:00,2024-04-02 06:41:00,8.35,48.7,True
1014,2024-04-02,14,Night,Night,False,Los Angeles CA,2024-04-02 22:25:00,2024-04-03 06:29:00,8.07,48.7,True
1014,2024-04-03,14,Night,Night,False,Los Angeles CA,2024-04-03 22:27:00,2024-04-04 06:26:00,7.98,48.7,True
1014,2024-04-04,14,Night,Morning,True,Los Angeles CA,2024-04-04 06:35:00,2024-04-04 14:44:00,8.15,48.7,True
1014,2024-04-05,14,Night,Night,False,Los Angeles CA,2024-04-05 22:27:00,2024-04-06 06:36:00,8.15,48.7,True
1014,2024-04-07,14,Night,Night,False,Los Angeles CA,2024-04-07 22:25:00,2024-04-08 06:25:00,8.0,48.7,True
1014,2024-04-08,15,Night,Night,False,Los Angeles CA,2024-04-08 22:34:00,2024-04-09 06:28:00,7.9,40.33,True
1014,2024-04-11,15,Night,Night,False,Los Angeles CA,2024-04-11 22:20:00,2024-04-12 06:37:00,8.28,40.33,True
1014,2024-04-12,15,Night,Night,False,Los Angeles CA,2024-04-12 22:21:00,2024-04-13 06:29:00,8.13,40.33,True
1014,2024-04-13,15,Night,Night,False,Los Angeles CA,2024-04-13 22:33:00,2024-04-14 06:27:00,7.9,40.33,True
1014,2024-04-14,15,Night,Night,False,Los Angeles CA,2024-04-14 22:30:00,2024-04-15 06:37:00,8.12,40.33,True
1014,2024-04-15,16,Night,Night,False,Los Angeles CA,2024-04-15 22:23:00,2024-04-16 06:38:00,8.25,40.96,True
1014,2024-04-16,16,Night,Night,False,Los Angeles CA,2024-04-16 22:25:00,2024-04-17 06:35:00,8.17,40.96,True
1014,2024-04-17,16,Night,Night,False,Los Angeles CA,2024-04-17 22:35:00,2024-04-18 06:34:00,7.98,40.96,True
1014,2024-04-18,16,Night,Afternoon,True,Los Angeles CA,2024-04-18 14:22:00,2024-04-18 22:42:00,8.33,40.96,True
1014,2024-04-19,16,Night,Night,False,Los Angeles CA,2024-04-19 22:25:00,2024-04-20 06:39:00,8.23,40.96,True
1014,2024-04-22,17,Night,Afternoon,True,Los Angeles CA,2024-04-22 14:24:00,2024-04-22 22:34:00,8.17,32.38,False
1014,2024-04-24,17,Night,Night,False,Los Angeles CA,2024-04-24 22:24:00,2024-04-25 06:29:00,8.08,32.38,False
1014,2024-04-25,17,Night,Morning,True,Los Angeles CA,2024-04-25 06:29:00,2024-04-25 14:29:00,8.0,32.38,False
1014,2024-04-26,17,Night,Night,False,Los Angeles CA,2024-04-26 22:22:00,2024-04-27 06:30:00,8.13,32.38,False
1014,2024-04-29,18,Night,Night,False,Los Angeles CA,2024-04-29 22:23:00,2024-04-30 06:42:00,8.32,24.63,False
1014,2024-05-01,18,Night,Night,False,San Diego CA,2024-05-01 22:31:00,2024-05-02 06:33:00,8.03,24.63,False
1014,2024-05-05,18,Night,Afternoon,True,San Diego CA,2024-05-05 14:20:00,2024-05-05 22:37:00,8.28,24.63,False
1014,2024-05-06,19,Night,Night,False,San Diego CA,2024-05-06 22:30:00,2024-05-07 06:39:00,8.15,40.74,True
1014,2024-05-08,19,Night,Night,False,San Diego CA,2024-05-08 22:33:00,2024-05-09 06:44:00,8.18,40.74,True
1014,2024-05-09,19,Night,Night,False,San Diego CA,2024-05-09 22:20:00,2024-05-10 06:37:00,8.28,40.74,True
1014,2024-05-10,19,Night,Night,False,San Diego CA,2024-05-10 22:35:00,2024-05-11 06:40:00,8.08,40.74,True
1014,2024-05-12,19,Night,Night,False,San Diego CA,2024-05-12 22:25:00,2024-05-13 06:28:00,8.05,40.74,True
1014,2024-05-14,20,Night,Night,False,San Diego CA,2024-05-14 22:24:00,2024-05-15 06:29:00,8.08,48.84,True
1014,2024-05-15,20,Night,Night,False,San Diego CA,2024-05-15 22:28:00,2024-05-16 06:41:00,8.22,48.84,True
1014,2024-05-16,20,Night,Night,False,San Diego CA,2024-05-16 22:32:00,2024-05-17 06:26:00,7.9,48.84,True
1014,2024-05-17,20,Night,Afternoon,True,San Diego CA,2024-05-17 14:32:00,2024-05-17 22:45:00,8.22,48.84,True
1014,2024-05-18,20,Night,Night,False,San Diego CA,2024-05-18 22:30:00,2024-05-19 06:43:00,8.22,48.84,True
1014,2024-05-19,20,Night,Night,False,San Diego CA,2024-05-19 22:22:00,2024-05-20 06:34:00,8.2,48.84,True
1014,2024-05-20,21,Night,Morning,True,San Diego CA,2024-05-20 06:21:00,2024-05-20 14:37:00,8.27,41.05,True
1014,2024-05-21,21,Night,Afternoon,True,San Diego CA,2024-05-21 14:22:00,2024-05-21 22:41:00,8.32,41.05,True
1014,2024-05-22,21,Night,Night,False,San Diego CA,2024-05-22 22:24:00,2024-05-23 06:38:00,8.23,41.05,True
1014,2024-05-25,21,Night,Night,False,San Diego CA,2024-05-25 22:34:00,2024-05-26 06:36:00,8.03,41.05,True
1014,2024-05-26,21,Night,Night,False,San Diego CA,2024-05-26 22:24:00,2024-05-27 06:36:00,8.2,41.05,True
1014,2024-05-27,22,Night,Night,False,San Diego CA,2024-05-27 22:30:00,2024-05-28 06:31:00,8.02,40.82,True
1014,2024-05-28,22,Night,Night,False,San Diego CA,2024-05-28 22:23:00,2024-05-29 06:43:00,8.33,40.82,True
1014,2024-05-31,22,Night,Night,False,Fresno CA,2024-05-31 22:20:00,2024-06-01 06:27:00,8.12,40.82,True
1014,2024-06-01,22,Night,Morning,True,Fresno CA,2024-06-01 06:32:00,2024-06-01 14:39:00,8.12,40.82,True
1014,2024-06-02,22,Night,Morning,True,Fresno CA,2024-06-02 06:21:00,2024-06-02 14:35:00,8.23,40.82,True
1014,2024-06-03,23,Night,Night,False,Fresno CA,2024-06-03 22:23:00,2024-06-04 06:43:00,8.33,33.08,False
1014,2024-06-04,23,Night,Night,False,Fresno CA,2024-06-04 22:32:00,2024-06-05 06:41:00,8.15,33.08,False
1014,2024-06-07,23,Night,Night,False,Fresno CA,2024-06-07 22:22:00,2024-06-08 06:42:00,8.33,33.08,False
1014,2024-06-09,23,Night,Night,False,Fresno CA,2024-06-09 22:27:00,2024-06-10 06:43:00,8.27,33.08,False
1014,2024-06-10,24,Night,Night,False,Fresno CA,2024-06-10 22:24:00,2024-06-11 06:31:00,8.12,40.7,True
1014,2024-06-11,24,Night,Morning,True,Fresno CA,2024-06-11 06:24:00,2024-06-11 14:32:00,8.13,40.7,True
1014,2024-06-12,24,Night,Night,False,Fresno CA,2024-06-12 22:31:00,2024-06-13 06:29:00,7.97,40.7,True
1014,2024-06-14,24,Night,Night,False,Fresno CA,2024-06-14 22:20:00,2024-06-15 06:29:00,8.15,40.7,True
1014,2024-06-16,24,Night,Morning,True,Fresno CA,2024-06-16 06:23:00,2024-06-16 14:43:00,8.33,40.7,True
1014,2024-06-18,25,Night,Night,False,Fresno CA,2024-06-18 22:34:00,2024-06-19 06:45:00,8.18,40.97,True
1014,2024-06-19,25,Night,Afternoon,True,Fresno CA,2024-06-19 14:21:00,2024-06-19 22:35:00,8.23,40.97,True
1014,2024-06-20,25,Night,Night,False,Fresno CA,2024-06-20 22:25:00,2024-06-21 06:37:00,8.2,40.97,True
1014,2024-06-21,25,Night,Night,False,Fresno CA,2024-06-21 22:34:00,2024-06-22 06:36:00,8.03,40.97,True
1014,2024-06-22,25,Night,Afternoon,True,Fresno CA,2024-06-22 14:25:00,2024-06-22 22:45:00,8.33,40.97,True
1014,2024-06-24,26,Night,Night,False,Fresno CA,2024-06-24 22:25:00,2024-06-25 06:35:00,8.17,40.91,True
1014,2024-06-25,26,Night,Night,False,Fresno CA,2024-06-25 22:26:00,2024-06-26 06:29:00,8.05,40.91,True
1014,2024-06-26,26,Night,Night,False,Fresno CA,2024-06-26 22:20:00,2024-06-27 06:44:00,8.4,40.91,True
1014,2024-06-28,26,Night,Night,False,Fresno CA,2024-06-28 22:28:00,2024-06-29 06:38:00,8.17,40.91,True
1014,2024-06-30,26,Night,Night,False,San Diego CA,2024-06-30 22:29:00,2024-07-01 06:36:00,8.12,40.91,True
1015,2024-01-01,1,Afternoon,Afternoon,False,Fresno CA,2024-01-01 14:25:00,2024-01-01 22:41:00,8.27,48.9,True
1015,2024-01-02,1,Afternoon,Afternoon,False,Fresno CA,2024-01-02 14:22:00,2024-01-02 22:43:00,8.35,48.9,True
1015,2024-01-03,1,Afternoon,Morning,True,Fresno CA,2024-01-03 06:29:00,2024-01-03 14:40:00,8.18,48.9,True
1015,2024-01-05,1,Afternoon,Night,True,Fresno CA,2024-01-05 22:31:00,2024-01-06 06:36:00,8.08,48.9,True
1015,2024-01-06,1,Afternoon,Morning,True,Fresno CA,2024-01-06 06:23:00,2024-01-06 14:30:00,8.12,48.9,True
1015,2024-01-07,1,Afternoon,Afternoon,False,Fresno CA,2024-01-07 14:34:00,2024-01-07 22:28:00,7.9,48.9,True
1015,2024-01-09,2,Afternoon,Afternoon,False,Fresno CA,2024-01-09 14:25:00,2024-01-09 22:35:00,8.17,41.03,True
1015,2024-01-11,2,Afternoon,Afternoon,False,Fresno CA,2024-01-11 14:20:00,2024-01-11 22:39:00,8.32,41.03,True
1015,2024-01-12,2,Afternoon,Afternoon,False,Fresno CA,2024-01-12 14:30:00,2024-01-12 22:35:00,8.08,41.03,True
1015,2024-01-13,2,Afternoon,Morning,True,Fresno CA,2024-01-13 06:35:00,2024-01-13 14:43:00,8.13,41.03,True
1015,2024-01-14,2,Afternoon,Afternoon,False,Fresno CA,2024-01-14 14:21:00,2024-01-14 22:41:00,8.33,41.03,True
1015,2024-01-15,3,Afternoon,Afternoon,False,Fresno CA,2024-01-15 14:22:00,2024-01-15 22:45:00,8.38,40.94,True
1015,2024-01-16,3,Afternoon,Night,True,Fresno CA,2024-01-16 22:33:00,2024-01-17 06:42:00,8.15,40.94,True
1015,2024-01-17,3,Afternoon,Afternoon,False,Fresno CA,2024-01-17 14:31:00,2024-01-17 22:43:00,8.2,40.94,True
1015,2024-01-18,3,Afternoon,Afternoon,False,Fresno CA,2024-01-18 14:34:00,2024-01-18 22:39:00,8.08,40.94,True
1015,2024-01-20,3,Afternoon,Afternoon,False,Fresno CA,2024-01-20 14:23:00,2024-01-20 22:31:00,8.13,40.94,True
1015,2024-01-22,4,Afternoon,Afternoon,False,Fresno CA,2024-01-22 14:32:00,2024-01-22 22:27:00,7.92,48.87,True
1015,2024-01-23,4,Afternoon,Morning,True,Fresno CA,2024-01-23 06:35:00,2024-01-23 14:33:00,7.97,48.87,True
1015,2024-01-25,4,Afternoon,Afternoon,False,Fresno CA,2024-01-25 14:27:00,2024-01-25 22:44:00,8.28,48.87,True
1015,2024-01-26,4,Afternoon,Afternoon,False,Fresno CA,2024-01-26 14:32:00,2024-01-26 22:41:00,8.15,48.87,True
1015,2024-01-27,4,Afternoon,Afternoon,False,Fresno CA,2024-01-27 14:20:00,2024-01-27 22:41:00,8.35,48.87,True
1015,2024-01-28,4,Afternoon,Night,True,Fresno CA,2024-01-28 22:20:00,2024-01-29 06:32:00,8.2,48.87,True
1015,2024-01-30,5,Afternoon,Afternoon,False,Fresno CA,2024-01-30 14:22:00,2024-01-30 22:30:00,8.13,40.72,True
1015,2024-01-31,5,Afternoon,Afternoon,False,Oakland CA,2024-01-31 14:22:00,2024-01-31 22:29:00,8.12,40.72,True
1015,2024-02-02,5,Afternoon,Afternoon,False,Oakland CA,2024-02-02 14:32:00,2024-02-02 22:39:00,8.12,40.72,True
1015,2024-02-03,5,Afternoon,Afternoon,False,Oakland CA,2024-02-03 14:33:00,2024-02-03 22:40:00,8.12,40.72,True
1015,2024-02-04,5,Afternoon,Afternoon,False,Oakland CA,2024-02-04 14:21:00,2024-02-04 22:35:00,8.23,40.72,True
1015,2024-02-05,6,Afternoon,Afternoon,False,Oakland CA,2024-02-05 14:22:00,2024-02-05 22:34:00,8.2,57.239999999999995,True
1015,2024-02-06,6,Afternoon,Morning,True,Oakland CA,2024-02-06 06:29:00,2024-02-06 14:45:00,8.27,57.239999999999995,True
1015,2024-02-07,6,Afternoon,Night,True,Oakland CA,2024-02-07 22:35:00,2024-02-08 06:36:00,8.02,57.239999999999995,True
1015,2024-02-08,6,Afternoon,Afternoon,False,Oakland CA,2024-02-08 14:21:00,2024-02-08 22:33:00,8.2,57.239999999999995,True
1015,2024-02-09,6,Afternoon,Afternoon,False,Oakland CA,2024-02-09 14:27:00,2024-02-09 22:27:00,8.0,57.239999999999995,True
1015,2024-02-10,6,Afternoon,Afternoon,False,Oakland CA,2024-02-10 14:27:00,2024-02-10 22:39:00,8.2,57.239999999999995,True
1015,2024-02-11,6,Afternoon,Afternoon,False,Oakland CA,2024-02-11 14:22:00,2024-02-11 22:43:00,8.35,57.239999999999995,True
1015,2024-02-12,7,Afternoon,Afternoon,False,Oakland CA,2024-02-12 14:21:00,2024-02-12 22:32:00,8.18,40.47,True
1015,2024-02-14,7,Afternoon,Afternoon,False,Oakland CA,2024-02-14 14:29:00,2024-02-14 22:41:00,8.2,40.47,True
1015,2024-02-15,7,Afternoon,Afternoon,False,Oakland CA,2024-02-15 14:27:00,2024-02-15 22:31:00,8.07,40.47,True
1015,2024-02-16,7,Afternoon,Afternoon,False,Oakland CA,2024-02-16 14:33:00,2024-02-16 22:31:00,7.97,40.47,True
1015,2024-02-17,7,Afternoon,Afternoon,False,Oakland CA,2024-02-17 14:22:00,2024-02-17 22:25:00,8.05,40.47,True
1015,2024-02-19,8,Afternoon,Afternoon,False,Oakland CA,2024-02-19 14:23:00,2024-02-19 22:29:00,8.1,48.72,True
1015,2024-02-20,8,Afternoon,Afternoon,False,Oakland CA,2024-02-20 14:20:00,2024-02-20 22:39:00,8.32,48.72,True
1015,2024-02-21,8,Afternoon,Morning,True,Oakland CA,2024-02-21 06:24:00,2024-02-21 14:37:00,8.22,48.72,True
1015,2024-02-22,8,Afternoon,Night,True,Oakland CA,2024-02-22 22:27:00,2024-02-23 06:32:00,8.08,48.72,True
1015,2024-02-24,8,Afternoon,Afternoon,False,Oakland CA,2024-02-24 14:24:00,2024-02-24 22:33:00,8.15,48.72,True
1015,2024-02-25,8,Afternoon,Afternoon,False,Oakland CA,2024-02-25 14:34:00,2024-02-25 22:25:00,7.85,48.72,True
1015,2024-02-26,9,Afternoon,Night,True,Oakland CA,2024-02-26 22:23:00,2024-02-27 06:27:00,8.07,48.519999999999996,True
1015,2024-02-27,9,Afternoon,Afternoon,False,Oakland CA,2024-02-27 14:21:00,2024-02-27 22:32:00,8.18,48.519999999999996,True
1015,2024-02-28,9,Afternoon,Afternoon,False,Oakland CA,2024-02-28 14:26:00,2024-02-28 22:33:00,8.12,48.519999999999996,True
1015,2024-03-01,9,Afternoon,Afternoon,False,Fresno CA,2024-03-01 14:21:00,2024-03-01 22:38:00,8.28,48.519999999999996,True
1015,2024-03-02,9,Afternoon,Night,True,Fresno CA,2024-03-02 22:33:00,2024-03-03 06:28:00,7.92,48.519999999999996,True
1015,2024-03-03,9,Afternoon,Afternoon,False,Fresno CA,2024-03-03 14:33:00,2024-03-03 22:30:00,7.95,48.519999999999996,True
1015,2024-03-04,10,Afternoon,Afternoon,False,Fresno CA,2024-03-04 14:30:00,2024-03-04 22:27:00,7.95,55.95,True
1015,2024-03-05,10,Afternoon,Afternoon,False,Fresno CA,2024-03-05 14:27:00,2024-03-05 22:27:00,8.0,55.95,True
1015,2024-03-06,10,Afternoon,Night,True,Fresno CA,2024-03-06 22:33:00,2024-03-07 06:37:00,8.07,55.95,True
1015,2024-03-07,10,Afternoon,Afternoon,False,Fresno CA,2024-03-07 14:32:00,2024-03-07 22:26:00,7.9,55.95,True
1015,2024-03-08,10,Afternoon,Afternoon,False,Fresno CA,2024-03-08 14:32:00,2024-03-08 22:43:00,8.18,55.95,True
1015,2024-03-09,10,Afternoon,Afternoon,False,Fresno CA,2024-03-09 14:30:00,2024-03-09 22:30:00,8.0,55.95,True
1015,2024-03-10,10,Afternoon,Afternoon,False,Fresno CA,2024-03-10 14:35:00,2024-03-10 22:26:00,7.85,55.95,True
1015,2024-03-11,11,Afternoon,Afternoon,False,Fresno CA,2024-03-11 14:27:00,2024-03-11 22:41:00,8.23,48.9,True
1015,2024-03-13,11,Afternoon,Afternoon,False,Fresno CA,2024-03-13 14:26:00,2024-03-13 22:26:00,8.0,48.9,True
1015,2024-03-14,11,Afternoon,Afternoon,False,Fresno CA,2024-03-14 14:29:00,2024-03-14 22:40:00,8.18,48.9,True
1015,2024-03-15,11,Afternoon,Afternoon,False,Fresno CA,2024-03-15 14:25:00,2024-03-15 22:26:00,8.02,48.9,True
1015,2024-03-16,11,Afternoon,Afternoon,False,Fresno CA,2024-03-16 14:21:00,2024-03-16 22:37:00,8.27,48.9,True
1015,2024-03-17,11,Afternoon,Afternoon,False,Fresno CA,2024-03-17 14:27:00,2024-03-17 22:39:00,8.2,48.9,True
1015,2024-03-18,12,Afternoon,Night,True,Fresno CA,2024-03-18 22:34:00,2024-03-19 06:26:00,7.87,48.61,True
1015,2024-03-19,12,Afternoon,Afternoon,False,Fresno CA,2024-03-19 14:26:00,2024-03-19 22:27:00,8.02,48.61,True
1015,2024-03-20,12,Afternoon,Afternoon,False,Fresno CA,2024-03-20 14:27:00,2024-03-20 22:38:00,8.18,48.61,True
1015,2024-03-21,12,Afternoon,Morning,True,Fresno CA,2024-03-21 06:27:00,2024-03-21 14:31:00,8.07,48.61,True
1015,2024-03-22,12,Afternoon,Afternoon,False,Fresno CA,2024-03-22 14:24:00,2024-03-22 22:31:00,8.12,48.61,True
1015,2024-03-23,12,Afternoon,Afternoon,False,Fresno CA,2024-03-23 14:20:00,2024-03-23 22:41:00,8.35,48.61,True
1015,2024-03-30,13,Afternoon,Afternoon,False,Fresno CA,2024-03-30 14:28:00,2024-03-30 22:45:00,8.28,16.5,False
1015,2024-03-31,13,Afternoon,Afternoon,False,Tucson AZ,2024-03-31 14:32:00,2024-03-31 22:45:00,8.22,16.5,False
1015,2024-04-01,14,Afternoon,Afternoon,False,Tucson AZ,2024-04-01 14:22:00,2024-04-01 22:45:00,8.38,32.81,False
1015,2024-04-02,14,Afternoon,Afternoon,False,Tucson AZ,2024-04-02 14:22:00,2024-04-02 22:41:00,8.32,32.81,False
1015,2024-04-04,14,Afternoon,Afternoon,False,Tucson AZ,2024-04-04 14:26:00,2024-04-04 22:34:00,8.13,32.81,False
1015,2024-04-07,14,Afternoon,Afternoon,False,Tucson AZ,2024-04-07 14:29:00,2024-04-07 22:28:00,7.98,32.81,False
1015,2024-04-08,15,Afternoon,Afternoon,False,Tucson AZ,2024-04-08 14:27:00,2024-04-08 22:44:00,8.28,41.239999999999995,True
1015,2024-04-11,15,Afternoon,Afternoon,False,Tucson AZ,2024-04-11 14:23:00,2024-04-11 22:42:00,8.32,41.239999999999995,True
1015,2024-04-12,15,Afternoon,Afternoon,False,Tucson AZ,2024-04-12 14:33:00,2024-04-12 22:42:00,8.15,41.239999999999995,True
1015,2024-04-13,15,Afternoon,Afternoon,False,Tucson AZ,2024-04-13 14:31:00,2024-04-13 22:38:00,8.12,41.239999999999995,True
1015,2024-04-14,15,Afternoon,Afternoon,False,Tucson AZ,2024-04-14 14:23:00,2024-04-14 22:45:00,8.37,41.239999999999995,True
1015,2024-04-15,16,Afternoon,Morning,True,Tucson AZ,2024-04-15 06:27:00,2024-04-15 14:39:00,8.2,49.05,True
1015,2024-04-17,16,Afternoon,Afternoon,False,Tucson AZ,2024-04-17 14:25:00,2024-04-17 22:28:00,8.05,49.05,True
1015,2024-04-18,16,Afternoon,Afternoon,False,Tucson AZ,2024-04-18 14:32:00,2024-04-18 22:32:00,8.0,49.05,True
1015,2024-04-19,16,Afternoon,Night,True,Tucson AZ,2024-04-19 22:21:00,2024-04-20 06:36:00,8.25,49.05,True
1015,2024-04-20,16,Afternoon,Afternoon,False,Tucson AZ,2024-04-20 14:26:00,2024-04-20 22:38:00,8.2,49.05,True
1015,2024-04-21,16,Afternoon,Afternoon,False,Tucson AZ,2024-04-21 14:21:00,2024-04-21 22:42:00,8.35,49.05,True
1015,2024-04-22,17,Afternoon,Afternoon,False,Tucson AZ,2024-04-22 14:27:00,2024-04-22 22:26:00,7.98,40.67,True
1015,2024-04-24,17,Afternoon,Afternoon,False,Tucson AZ,2024-04-24 14:34:00,2024-04-24 22:35:00,8.02,40.67,True
1015,2024-04-25,17,Afternoon,Afternoon,False,Tucson AZ,2024-04-25 14:28:00,2024-04-25 22:36:00,8.13,40.67,True
1015,2024-04-27,17,Afternoon,Afternoon,False,Tucson AZ,2024-04-27 14:20:00,2024-04-27 22:39:00,8.32,40.67,True
1015,2024-04-28,17,Afternoon,Afternoon,False,Tucson AZ,2024-04-28 14:28:00,2024-04-28 22:41:00,8.22,40.67,True
1015,2024-04-29,18,Afternoon,Afternoon,False,Tucson AZ,2024-04-29 14:29:00,2024-04-29 22:42:00,8.22,40.68,True
1015,2024-05-01,18,Afternoon,Afternoon,False,Los Angeles CA,2024-05-01 14:35:00,2024-05-01 22:30:00,7.92,40.68,True
1015,2024-05-02,18,Afternoon,Afternoon,False,Los Angeles CA,2024-05-02 14:20:00,2024-05-02 22:42:00,8.37,40.68,True
1015,2024-05-03,18,Afternoon,Afternoon,False,Los Angeles CA,2024-05-03 14:27:00,2024-05-03 22:33:00,8.1,40.68,True
1015,2024-05-04,18,Afternoon,Afternoon,False,Los Angeles CA,2024-05-04 14:25:00,2024-05-04 22:29:00,8.07,40.68,True
1015,2024-05-06,19,Afternoon,Afternoon,False,Los Angeles CA,2024-05-06 14:31:00,2024-05-06 22:35:00,8.07,40.160000000000004,True
1015,2024-05-07,19,Afternoon,Afternoon,False,Los Angeles CA,2024-05-07 14:28:00,2024-05-07 22:25:00,7.95,40.160000000000004,True
1015,2024-05-08,19,Afternoon,Afternoon,False,Los Angeles CA,2024-05-08 14:30:00,2024-05-08 22:43:00,8.22,40.160000000000004,True
1015,2024-05-11,19,Afternoon,Night,True,Los Angeles CA,2024-05-11 22:28:00,2024-05-12 06:26:00,7.97,40.160000000000004,True
1015,2024-05-12,19,Afternoon,Afternoon,False,Los Angeles CA,2024-05-12 14:31:00,2024-05-12 22:28:00,7.95,40.160000000000004,True
1015,2024-05-13,20,Afternoon,Afternoon,False,Los Angeles CA,2024-05-13 14:23:00,2024-05-13 22:42:00,8.32,40.84,True
1015,2024-05-15,20,Afternoon,Afternoon,False,Los Angeles CA,2024-05-15 14:34:00,2024-05-15 22:43:00,8.15,40.84,True
1015,2024-05-16,20,Afternoon,Afternoon,False,Los Angeles CA,2024-05-16 14:32:00,2024-05-16 22:43:00,8.18,40.84,True
1015,2024-05-18,20,Afternoon,Morning,True,Los Angeles CA,2024-05-18 06:20:00,2024-05-18 14:30:00,8.17,40.84,True
1015,2024-05-19,20,Afternoon,Afternoon,False,Los Angeles CA,2024-05-19 14:35:00,2024-05-19 22:36:00,8.02,40.84,True
