Timestamp,Site,Guard_ID,Shift,Incident_Type,Response_Time_Minutes,Patrol_Completed,Patrols_Done,QR_Scans,QR_Code_Locations_Scanned,Overtime_Hours
2024-01-13 19:50:00,Oakland CA,1004,Afternoon,,0.0,True,3,4,"Gate B, Gate A, Parking Lot, Warehouse",0.9
2024-01-14 06:30:00,San Diego CA,1004,Morning,,0.0,True,5,1,Warehouse,0.1
2024-01-14 08:06:00,San Diego CA,1004,Morning,Unauthorized Access,10.6,True,5,1,Main Entrance,0.1
2024-01-14 09:42:00,San Diego CA,1004,Morning,,0.0,True,5,4,"Main Entrance, Warehouse, Gate A, Parking Lot",1.0
2024-01-14 11:18:00,San Diego CA,1004,Morning,Unauthorized Access,17.6,True,5,4,"Warehouse, Parking Lot, Gate A, Main Entrance",0.3
2024-01-14 12:54:00,San Diego CA,1004,Morning,,0.0,True,5,2,"Warehouse, Gate A",0.8
2024-01-15 22:30:00,Fresno CA,1004,Night,,0.0,True,5,4,"Parking Lot, Warehouse, Main Entrance, Gate B",0.2
2024-01-16 00:06:00,Fresno CA,1004,Night,Disturbance,12.0,True,5,1,Warehouse,0.1
2024-01-16 01:42:00,Fresno CA,1004,Night,,0.0,True,5,2,"Main Entrance, Parking Lot",0.7
2024-01-16 03:18:00,Fresno CA,1004,Night,,0.0,True,5,3,"Parking Lot, Gate B, Main Entrance",0.2
2024-01-16 04:54:00,Fresno CA,1004,Night,,0.0,True,5,5,"Parking Lot, Main Entrance, Gate A, Gate B, Warehouse",0.3
2024-01-17 14:30:00,Tucson AZ,1004,Afternoon,,0.0,True,5,4,"Parking Lot, Gate A, Gate B, Warehouse",0.0
2024-01-17 16:06:00,Tucson AZ,1004,Afternoon,,0.0,True,5,1,Warehouse,0.2
2024-01-17 17:42:00,Tucson AZ,1004,Afternoon,Disturbance,11.1,True,5,4,"Gate B, Warehouse, Parking Lot, Gate A",0.8
2024-01-17 19:18:00,Tucson AZ,1004,Afternoon,,0.0,True,5,4,"Gate A, Gate B, Parking Lot, Warehouse",0.1
2024-01-17 20:54:00,Tucson AZ,1004,Afternoon,,0.0,True,5,2,"Main Entrance, Warehouse",0.5
2024-01-19 06:30:00,Fresno CA,1004,Morning,,0.0,True,5,2,"Main Entrance, Gate A",1.2
2024-01-19 08:06:00,Fresno CA,1004,Morning,,0.0,True,5,1,Parking Lot,0.6
2024-01-19 09:42:00,Fresno CA,1004,Morning,,0.0,True,5,5,"Warehouse, Gate B, Gate A, Main Entrance, Parking Lot",0.8
2024-01-19 11:18:00,Fresno CA,1004,Morning,,0.0,True,5,3,"Gate A, Main Entrance, Gate B",0.1
2024-01-19 12:54:00,Fresno CA,1004,Morning,,0.0,True,5,1,Gate B,0.1
2024-01-20 06:30:00,Fresno CA,1004,Morning,,0.0,True,3,2,"Gate A, Parking Lot",1.1
2024-01-20 09:10:00,Fresno CA,1004,Morning,,0.0,True,3,5,"Gate B, Warehouse, Gate A, Parking Lot, Main Entrance",0.6
2024-01-20 11:50:00,Fresno CA,1004,Morning,,0.0,True,3,2,"Gate B, Parking Lot",0.5
2024-01-21 22:30:00,Oakland CA,1004,Night,,0.0,True,4,5,"Gate A, Main Entrance, Parking Lot, Gate B, Warehouse",0.5
2024-01-22 00:30:00,Oakland CA,1004,Night,,0.0,True,4,2,"Gate A, Warehouse",0.3
2024-01-22 02:30:00,Oakland CA,1004,Night,,0.0,True,4,3,"Main Entrance, Gate A, Gate B",0.0
2024-01-22 04:30:00,Oakland CA,1004,Night,,0.0,True,4,5,"Gate B, Gate A, Warehouse, Main Entrance, Parking Lot",0.8
2024-01-22 14:30:00,San Diego CA,1004,Afternoon,,0.0,True,4,5,"Gate A, Parking Lot, Main Entrance, Gate B, Warehouse",0.6
2024-01-22 16:30:00,San Diego CA,1004,Afternoon,,0.0,True,4,3,"Main Entrance, Warehouse, Gate A",0.3
2024-01-22 18:30:00,San Diego CA,1004,Afternoon,,0.0,True,4,2,"Gate B, Warehouse",1.2
2024-01-22 20:30:00,San Diego CA,1004,Afternoon,,0.0,True,4,4,"Gate B, Parking Lot, Warehouse, Main Entrance",0.2
2024-01-23 14:30:00,San Diego CA,1004,Afternoon,False Alarm,15.5,True,1,5,"Parking Lot, Gate B, Gate A, Main Entrance, Warehouse",0.8
2024-01-26 22:30:00,Los Angeles CA,1004,Night,False Alarm,10.1,True,1,1,Main Entrance,0.4
2024-01-27 14:30:00,Oakland CA,1004,Afternoon,Theft,10.4,True,3,1,Warehouse,0.5
2024-01-27 17:10:00,Oakland CA,1004,Afternoon,,0.0,True,3,1,Gate A,0.2
2024-01-27 19:50:00,Oakland CA,1004,Afternoon,Trespassing,9.9,True,3,1,Parking Lot,0.9
2024-01-28 14:30:00,Los Angeles CA,1004,Afternoon,,0.0,True,4,1,Gate A,1.5
2024-01-28 16:30:00,Los Angeles CA,1004,Afternoon,,0.0,True,4,4,"Gate A, Parking Lot, Warehouse, Gate B",0.8
2024-01-28 18:30:00,Los Angeles CA,1004,Afternoon,,0.0,True,4,4,"Gate A, Gate B, Parking Lot, Warehouse",0.2
2024-01-28 20:30:00,Los Angeles CA,1004,Afternoon,Theft,9.0,True,4,4,"Parking Lot, Warehouse, Main Entrance, Gate A",0.1
2024-01-29 22:30:00,Tucson AZ,1004,Night,,0.0,True,4,1,Parking Lot,0.0
2024-01-30 00:30:00,Tucson AZ,1004,Night,,0.0,True,4,3,"Parking Lot, Warehouse, Main Entrance",0.2
2024-01-30 02:30:00,Tucson AZ,1004,Night,,0.0,True,4,2,"Parking Lot, Main Entrance",1.2
2024-01-30 04:30:00,Tucson AZ,1004,Night,,0.0,True,4,5,"Parking Lot, Gate B, Main Entrance, Warehouse, Gate A",0.1
2024-01-30 22:30:00,Oakland CA,1004,Night,,0.0,True,3,4,"Gate A, Main Entrance, Warehouse, Parking Lot",0.1
2024-01-31 01:10:00,Oakland CA,1004,Night,,0.0,True,3,5,"Gate B, Main Entrance, Gate A, Parking Lot, Warehouse",1.8
2024-01-31 03:50:00,Oakland CA,1004,Night,,0.0,True,3,1,Gate A,0.0
2024-01-31 06:30:00,San Diego CA,1004,Morning,Trespassing,17.8,True,3,5,"Parking Lot, Main Entrance, Gate A, Warehouse, Gate B",0.8
2024-01-31 09:10:00,San Diego CA,1004,Morning,,0.0,True,3,3,"Gate B, Warehouse, Parking Lot",0.2
2024-01-31 11:50:00,San Diego CA,1004,Morning,,0.0,True,3,2,"Warehouse, Gate B",0.0
2024-02-01 14:30:00,Fresno CA,1004,Afternoon,Trespassing,3.5,True,5,5,"Main Entrance, Gate A, Warehouse, Gate B, Parking Lot",0.0
2024-02-01 16:06:00,Fresno CA,1004,Afternoon,Disturbance,14.0,True,5,2,"Warehouse, Parking Lot",0.0
2024-02-01 17:42:00,Fresno CA,1004,Afternoon,,0.0,True,5,5,"Gate B, Warehouse, Gate A, Parking Lot, Main Entrance",0.1
2024-02-01 19:18:00,Fresno CA,1004,Afternoon,,0.0,True,5,3,"Main Entrance, Gate B, Warehouse",0.0
2024-02-01 20:54:00,Fresno CA,1004,Afternoon,Trespassing,11.6,True,5,1,Main Entrance,0.2
2024-02-02 22:30:00,Fresno CA,1004,Night,,0.0,True,3,4,"Warehouse, Main Entrance, Parking Lot, Gate B",0.3
2024-02-03 01:10:00,Fresno CA,1004,Night,,0.0,True,3,3,"Main Entrance, Gate B, Gate A",1.3
2024-02-03 03:50:00,Fresno CA,1004,Night,,0.0,True,3,1,Parking Lot,1.2
2024-02-06 06:30:00,Tucson AZ,1004,Morning,,0.0,True,5,3,"Gate A, Parking Lot, Gate B",0.6
2024-02-06 08:06:00,Tucson AZ,1004,Morning,,0.0,True,5,3,"Gate A, Parking Lot, Main Entrance",1.1
2024-02-06 09:42:00,Tucson AZ,1004,Morning,Theft,20.1,True,5,1,Main Entrance,0.2
2024-02-06 11:18:00,Tucson AZ,1004,Morning,,0.0,True,5,4,"Gate A, Parking Lot, Main Entrance, Gate B",0.2
2024-02-06 12:54:00,Tucson AZ,1004,Morning,,0.0,True,5,4,"Main Entrance, Gate A, Warehouse, Parking Lot",0.5
2024-02-07 14:30:00,Los Angeles CA,1004,Afternoon,,0.0,True,1,5,"Warehouse, Gate B, Main Entrance, Parking Lot, Gate A",0.5
2024-02-08 06:30:00,Los Angeles CA,1004,Morning,,0.0,True,1,2,"Gate B, Main Entrance",0.3
2024-02-10 22:30:00,San Diego CA,1004,Night,,0.0,True,5,1,Gate A,0.3
2024-02-11 00:06:00,San Diego CA,1004,Night,False Alarm,20.3,True,5,1,Gate A,0.2
2024-02-11 01:42:00,San Diego CA,1004,Night,,0.0,True,5,3,"Gate B, Parking Lot, Main Entrance",0.1
2024-02-11 03:18:00,San Diego CA,1004,Night,,0.0,True,5,5,"Warehouse, Main Entrance, Parking Lot, Gate B, Gate A",0.2
2024-02-11 04:54:00,San Diego CA,1004,Night,,0.0,True,5,1,Main Entrance,0.3
2024-02-11 14:30:00,Tucson AZ,1004,Afternoon,,0.0,True,4,2,"Main Entrance, Gate A",0.0
2024-02-11 16:30:00,Tucson AZ,1004,Afternoon,,0.0,True,4,5,"Warehouse, Gate A, Main Entrance, Parking Lot, Gate B",0.8
2024-02-11 18:30:00,Tucson AZ,1004,Afternoon,False Alarm,9.6,True,4,3,"Parking Lot, Gate B, Main Entrance",0.2
2024-02-11 20:30:00,Tucson AZ,1004,Afternoon,,0.0,True,4,1,Gate B,0.4
2024-02-13 06:30:00,Oakland CA,1004,Morning,Trespassing,13.2,True,1,2,"Gate A, Gate B",1.5
2024-02-14 22:30:00,Fresno CA,1004,Night,,0.0,True,1,3,"Gate A, Parking Lot, Warehouse",3.3
2024-02-15 22:30:00,San Diego CA,1004,Night,,0.0,True,5,2,"Warehouse, Gate B",0.2
2024-02-16 00:06:00,San Diego CA,1004,Night,,0.0,True,5,3,"Warehouse, Gate B, Main Entrance",0.2
2024-02-16 01:42:00,San Diego CA,1004,Night,,0.0,True,5,3,"Gate B, Gate A, Parking Lot",1.0
2024-02-16 03:18:00,San Diego CA,1004,Night,,0.0,True,5,1,Gate A,3.3
2024-02-16 04:54:00,San Diego CA,1004,Night,,0.0,True,5,4,"Parking Lot, Gate A, Warehouse, Main Entrance",0.5
2024-02-16 22:30:00,Fresno CA,1004,Night,,0.0,True,5,5,"Gate A, Parking Lot, Warehouse, Gate B, Main Entrance",0.8
2024-02-17 00:06:00,Fresno CA,1004,Night,,0.0,True,5,1,Gate B,0.8
2024-02-17 01:42:00,Fresno CA,1004,Night,,0.0,True,5,5,"Warehouse, Gate B, Parking Lot, Gate A, Main Entrance",0.2
2024-02-17 03:18:00,Fresno CA,1004,Night,,0.0,True,5,3,"Warehouse, Parking Lot, Gate A",0.4
2024-02-17 04:54:00,Fresno CA,1004,Night,False Alarm,16.4,True,5,4,"Main Entrance, Parking Lot, Gate A, Gate B",0.9
2024-02-18 22:30:00,San Diego CA,1004,Night,,0.0,True,1,3,"Gate A, Parking Lot, Gate B",0.6
2024-02-19 22:30:00,Los Angeles CA,1004,Night,,0.0,True,4,2,"Main Entrance, Gate B",0.0
2024-02-20 00:30:00,Los Angeles CA,1004,Night,,0.0,True,4,4,"Parking Lot, Warehouse, Gate A, Main Entrance",0.2
2024-02-20 02:30:00,Los Angeles CA,1004,Night,,0.0,True,4,5,"Gate B, Parking Lot, Gate A, Main Entrance, Warehouse",0.1
2024-02-20 04:30:00,Los Angeles CA,1004,Night,,0.0,True,4,1,Gate A,0.1
2024-02-20 22:30:00,Tucson AZ,1004,Night,False Alarm,8.5,True,5,1,Warehouse,0.5
2024-02-21 00:06:00,Tucson AZ,1004,Night,,0.0,True,5,5,"Parking Lot, Main Entrance, Warehouse, Gate B, Gate A",0.4
2024-02-21 01:42:00,Tucson AZ,1004,Night,Theft,6.8,True,5,1,Main Entrance,0.1
2024-02-21 03:18:00,Tucson AZ,1004,Night,,0.0,True,5,2,"Gate B, Gate A",0.1
2024-02-21 04:54:00,Tucson AZ,1004,Night,,0.0,True,5,3,"Main Entrance, Warehouse, Parking Lot",0.1
2024-02-22 22:30:00,Oakland CA,1004,Night,,0.0,True,5,5,"Gate B, Gate A, Main Entrance, Parking Lot, Warehouse",0.3
2024-02-23 00:06:00,Oakland CA,1004,Night,Theft,8.5,True,5,2,"Gate B, Main Entrance",0.7
2024-02-23 01:42:00,Oakland CA,1004,Night,,0.0,True,5,2,"Gate A, Gate B",0.2
2024-02-23 03:18:00,Oakland CA,1004,Night,,0.0,True,5,3,"Parking Lot, Gate B, Gate A",0.5
2024-02-23 04:54:00,Oakland CA,1004,Night,,0.0,True,5,4,"Gate A, Gate B, Parking Lot, Main Entrance",0.2
2024-02-24 06:30:00,Tucson AZ,1004,Morning,,0.0,True,1,2,"Gate B, Gate A",0.4
2024-02-25 14:30:00,Los Angeles CA,1004,Afternoon,,0.0,True,2,2,"Gate A, Gate B",0.7
2024-02-25 18:30:00,Los Angeles CA,1004,Afternoon,Disturbance,11.7,True,2,1,Parking Lot,1.3
2024-02-26 14:30:00,Oakland CA,1004,Afternoon,,0.0,True,4,3,"Parking Lot, Gate A, Gate B",0.2
2024-02-26 16:30:00,Oakland CA,1004,Afternoon,Theft,9.8,True,4,5,"Main Entrance, Gate B, Warehouse, Parking Lot, Gate A",1.3
2024-02-26 18:30:00,Oakland CA,1004,Afternoon,,0.0,True,4,1,Parking Lot,1.2
2024-02-26 20:30:00,Oakland CA,1004,Afternoon,,0.0,True,4,5,"Main Entrance, Parking Lot, Gate A, Warehouse, Gate B",0.0
2024-02-27 06:30:00,Oakland CA,1004,Morning,Theft,1.8,True,5,3,"Gate B, Main Entrance, Warehouse",0.1
2024-02-27 08:06:00,Oakland CA,1004,Morning,,0.0,True,5,5,"Gate B, Gate A, Warehouse, Parking Lot, Main Entrance",0.3
2024-02-27 09:42:00,Oakland CA,1004,Morning,,0.0,True,5,5,"Main Entrance, Gate B, Warehouse, Parking Lot, Gate A",0.1
2024-02-27 11:18:00,Oakland CA,1004,Morning,,0.0,True,5,3,"Gate A, Parking Lot, Warehouse",0.2
2024-02-27 12:54:00,Oakland CA,1004,Morning,Unauthorized Access,13.9,True,5,4,"Gate B, Gate A, Main Entrance, Warehouse",1.5
2024-03-01 22:30:00,Oakland CA,1004,Night,,0.0,True,2,5,"Gate B, Parking Lot, Gate A, Warehouse, Main Entrance",2.9
2024-03-02 02:30:00,Oakland CA,1004,Night,,0.0,True,2,3,"Warehouse, Main Entrance, Gate B",0.2
2024-03-02 14:30:00,Los Angeles CA,1004,Afternoon,,0.0,True,2,5,"Gate A, Parking Lot, Gate B, Warehouse, Main Entrance",0.5
2024-03-02 18:30:00,Los Angeles CA,1004,Afternoon,,0.0,True,2,2,"Gate A, Gate B",1.0
2024-03-03 22:30:00,Tucson AZ,1004,Night,,0.0,True,2,3,"Gate B, Parking Lot, Gate A",0.1
2024-03-04 02:30:00,Tucson AZ,1004,Night,False Alarm,7.0,True,2,4,"Warehouse, Gate B, Parking Lot, Gate A",0.6
2024-03-04 14:30:00,Los Angeles CA,1004,Afternoon,,0.0,True,3,1,Gate B,0.3
2024-03-04 17:10:00,Los Angeles CA,1004,Afternoon,,0.0,True,3,4,"Warehouse, Gate A, Gate B, Parking Lot",0.1
2024-03-04 19:50:00,Los Angeles CA,1004,Afternoon,,0.0,True,3,1,Gate A,0.3
2024-03-05 22:30:00,San Diego CA,1004,Night,,0.0,True,5,4,"Main Entrance, Parking Lot, Gate B, Warehouse",0.0
2024-03-06 00:06:00,San Diego CA,1004,Night,,0.0,True,5,1,Parking Lot,0.6
2024-03-06 01:42:00,San Diego CA,1004,Night,,0.0,True,5,2,"Gate A, Parking Lot",0.1
2024-03-06 03:18:00,San Diego CA,1004,Night,,0.0,True,5,5,"Gate A, Main Entrance, Warehouse, Parking Lot, Gate B",0.2
2024-03-06 04:54:00,San Diego CA,1004,Night,,0.0,True,5,5,"Gate A, Gate B, Warehouse, Parking Lot, Main Entrance",0.1
2024-03-08 06:30:00,Tucson AZ,1004,Morning,,0.0,True,3,5,"Warehouse, Gate A, Parking Lot, Gate B, Main Entrance",1.0
2024-03-08 09:10:00,Tucson AZ,1004,Morning,Disturbance,25.8,True,3,1,Gate B,0.4
2024-03-08 11:50:00,Tucson AZ,1004,Morning,,0.0,True,3,4,"Main Entrance, Gate A, Warehouse, Parking Lot",0.3
2024-03-09 22:30:00,San Diego CA,1004,Night,,0.0,True,4,3,"Main Entrance, Parking Lot, Gate B",0.1
2024-03-10 00:30:00,San Diego CA,1004,Night,,0.0,True,4,1,Main Entrance,0.7
2024-03-10 02:30:00,San Diego CA,1004,Night,,0.0,True,4,4,"Gate B, Gate A, Warehouse, Parking Lot",0.1
2024-03-10 04:30:00,San Diego CA,1004,Night,,0.0,True,4,1,Warehouse,0.1
2024-03-10 14:30:00,Oakland CA,1004,Afternoon,,0.0,True,3,3,"Warehouse, Gate A, Gate B",0.6
2024-03-10 17:10:00,Oakland CA,1004,Afternoon,,0.0,True,3,4,"Gate B, Warehouse, Main Entrance, Gate A",0.1
2024-03-10 19:50:00,Oakland CA,1004,Afternoon,,0.0,True,3,5,"Main Entrance, Warehouse, Gate A, Gate B, Parking Lot",0.2
2024-03-11 22:30:00,Los Angeles CA,1004,Night,Vandalism,10.7,True,4,4,"Gate B, Main Entrance, Gate A, Warehouse",0.3
2024-03-12 00:30:00,Los Angeles CA,1004,Night,,0.0,True,4,2,"Warehouse, Gate B",0.3
2024-03-12 02:30:00,Los Angeles CA,1004,Night,,0.0,True,4,2,"Warehouse, Parking Lot",0.6
2024-03-12 04:30:00,Los Angeles CA,1004,Night,,0.0,True,4,2,"Gate A, Parking Lot",0.5
2024-03-12 14:30:00,Oakland CA,1004,Afternoon,,0.0,True,4,5,"Parking Lot, Gate A, Warehouse, Gate B, Main Entrance",0.5
2024-03-12 16:30:00,Oakland CA,1004,Afternoon,,0.0,True,4,3,"Gate A, Main Entrance, Gate B",0.6
2024-03-12 18:30:00,Oakland CA,1004,Afternoon,,0.0,True,4,5,"Warehouse, Gate B, Gate A, Main Entrance, Parking Lot",0.2
2024-03-12 20:30:00,Oakland CA,1004,Afternoon,,0.0,True,4,2,"Warehouse, Gate A",0.2
2024-03-15 22:30:00,San Diego CA,1004,Night,,0.0,True,5,2,"Warehouse, Gate B",0.3
2024-03-16 00:06:00,San Diego CA,1004,Night,,0.0,True,5,1,Gate B,0.2
2024-03-16 01:42:00,San Diego CA,1004,Night,Unauthorized Access,12.4,True,5,3,"Parking Lot, Main Entrance, Gate B",1.0
2024-03-16 03:18:00,San Diego CA,1004,Night,Unauthorized Access,7.0,True,5,3,"Warehouse, Main Entrance, Parking Lot",0.7
2024-03-16 04:54:00,San Diego CA,1004,Night,,0.0,True,5,5,"Warehouse, Main Entrance, Gate B, Parking Lot, Gate A",0.1
2024-03-16 14:30:00,Oakland CA,1004,Afternoon,,0.0,True,3,3,"Gate B, Warehouse, Gate A",0.3
2024-03-16 17:10:00,Oakland CA,1004,Afternoon,,0.0,True,3,5,"Main Entrance, Warehouse, Gate B, Parking Lot, Gate A",0.4
2024-03-16 19:50:00,Oakland CA,1004,Afternoon,,0.0,True,3,1,Main Entrance,0.8
2024-03-17 14:30:00,Los Angeles CA,1004,Afternoon,Vandalism,21.7,True,3,3,"Warehouse, Parking Lot, Gate A",0.1
2024-03-17 17:10:00,Los Angeles CA,1004,Afternoon,,0.0,True,3,1,Parking Lot,0.4
2024-03-17 19:50:00,Los Angeles CA,1004,Afternoon,,0.0,True,3,5,"Warehouse, Gate A, Gate B, Main Entrance, Parking Lot",0.1
2024-03-18 14:30:00,Oakland CA,1004,Afternoon,,0.0,True,2,3,"Parking Lot, Main Entrance, Gate B",0.3
2024-03-18 18:30:00,Oakland CA,1004,Afternoon,,0.0,True,2,4,"Gate B, Gate A, Main Entrance, Warehouse",0.5
2024-03-19 22:30:00,Fresno CA,1004,Night,Trespassing,12.5,True,3,5,"Gate A, Warehouse, Parking Lot, Gate B, Main Entrance",0.1
2024-03-20 01:10:00,Fresno CA,1004,Night,,0.0,True,3,3,"Gate A, Warehouse, Main Entrance",0.0
2024-03-20 03:50:00,Fresno CA,1004,Night,,0.0,True,3,2,"Gate B, Parking Lot",0.0
2024-03-20 14:30:00,Fresno CA,1004,Afternoon,,0.0,True,1,3,"Warehouse, Gate B, Parking Lot",0.0
2024-03-23 22:30:00,Tucson AZ,1004,Night,,0.0,True,4,2,"Main Entrance, Gate B",0.0
2024-03-24 00:30:00,Tucson AZ,1004,Night,Unauthorized Access,10.6,True,4,1,Gate A,0.1
2024-03-24 02:30:00,Tucson AZ,1004,Night,,0.0,True,4,1,Main Entrance,2.2
2024-03-24 04:30:00,Tucson AZ,1004,Night,,0.0,True,4,3,"Gate B, Parking Lot, Gate A",0.2
2024-03-24 06:30:00,Tucson AZ,1004,Morning,,0.0,True,3,4,"Gate A, Warehouse, Gate B, Parking Lot",0.1
2024-03-24 09:10:00,Tucson AZ,1004,Morning,,0.0,True,3,3,"Gate B, Main Entrance, Warehouse",0.4
2024-03-24 11:50:00,Tucson AZ,1004,Morning,,0.0,True,3,3,"Warehouse, Main Entrance, Gate A",1.0
2024-03-25 06:30:00,Tucson AZ,1004,Morning,Vandalism,9.9,True,4,1,Parking Lot,0.6
2024-03-25 08:30:00,Tucson AZ,1004,Morning,,0.0,True,4,3,"Gate B, Parking Lot, Main Entrance",0.2
2024-03-25 10:30:00,Tucson AZ,1004,Morning,,0.0,True,4,2,"Parking Lot, Main Entrance",0.4
2024-03-25 12:30:00,Tucson AZ,1004,Morning,,0.0,True,4,3,"Main Entrance, Gate B, Gate A",0.6
2024-03-27 14:30:00,Fresno CA,1004,Afternoon,Theft,16.5,True,1,1,Warehouse,1.0
2024-03-28 22:30:00,Los Angeles CA,1004,Night,,0.0,True,4,1,Gate A,1.0
2024-03-29 00:30:00,Los Angeles CA,1004,Night,,0.0,True,4,3,"Warehouse, Gate A, Main Entrance",0.4
2024-03-29 02:30:00,Los Angeles CA,1004,Night,Vandalism,18.1,True,4,4,"Gate B, Parking Lot, Gate A, Main Entrance",0.3
2024-03-29 04:30:00,Los Angeles CA,1004,Night,False Alarm,17.5,True,4,2,"Gate A, Main Entrance",0.0
2024-03-29 14:30:00,Tucson AZ,1004,Afternoon,,0.0,True,5,5,"Gate A, Gate B, Main Entrance, Parking Lot, Warehouse",2.4
2024-03-29 16:06:00,Tucson AZ,1004,Afternoon,,0.0,True,5,1,Gate B,0.1
2024-03-29 17:42:00,Tucson AZ,1004,Afternoon,False Alarm,14.4,True,5,5,"Warehouse, Parking Lot, Main Entrance, Gate A, Gate B",0.3
2024-03-29 19:18:00,Tucson AZ,1004,Afternoon,Unauthorized Access,10.3,True,5,1,Parking Lot,0.3
2024-03-29 20:54:00,Tucson AZ,1004,Afternoon,,0.0,True,5,5,"Main Entrance, Gate B, Parking Lot, Gate A, Warehouse",0.1
2024-03-30 22:30:00,Oakland CA,1004,Night,,0.0,True,3,2,"Gate B, Parking Lot",0.3
2024-03-31 01:10:00,Oakland CA,1004,Night,Unauthorized Access,14.2,True,3,4,"Gate B, Parking Lot, Warehouse, Gate A",0.1
2024-03-31 03:50:00,Oakland CA,1004,Night,Trespassing,5.2,True,3,4,"Gate B, Warehouse, Gate A, Main Entrance",2.5
2024-04-01 22:30:00,Los Angeles CA,1004,Night,,0.0,True,4,5,"Warehouse, Gate A, Gate B, Parking Lot, Main Entrance",2.6
2024-04-02 00:30:00,Los Angeles CA,1004,Night,,0.0,True,4,5,"Main Entrance, Gate A, Warehouse, Parking Lot, Gate B",0.1
2024-04-02 02:30:00,Los Angeles CA,1004,Night,,0.0,True,4,1,Parking Lot,0.6
2024-04-02 04:30:00,Los Angeles CA,1004,Night,,0.0,True,4,2,"Main Entrance, Gate A",0.0
2024-04-02 06:30:00,Tucson AZ,1004,Morning,,0.0,True,1,2,"Main Entrance, Gate A",0.0
2024-04-04 22:30:00,San Diego CA,1004,Night,,0.0,True,5,5,"Parking Lot, Gate B, Warehouse, Gate A, Main Entrance",0.1
2024-04-05 00:06:00,San Diego CA,1004,Night,,0.0,True,5,4,"Warehouse, Parking Lot, Gate B, Main Entrance",1.7
2024-04-05 01:42:00,San Diego CA,1004,Night,,0.0,True,5,4,"Warehouse, Gate B, Gate A, Parking Lot",1.4
2024-04-05 03:18:00,San Diego CA,1004,Night,,0.0,True,5,2,"Gate B, Parking Lot",0.1
2024-04-05 04:54:00,San Diego CA,1004,Night,,0.0,True,5,5,"Gate A, Parking Lot, Warehouse, Gate B, Main Entrance",0.1
2024-04-06 22:30:00,Los Angeles CA,1004,Night,,0.0,True,3,5,"Gate B, Parking Lot, Gate A, Main Entrance, Warehouse",0.1
2024-04-07 01:10:00,Los Angeles CA,1004,Night,Vandalism,4.7,True,3,5,"Warehouse, Gate B, Main Entrance, Gate A, Parking Lot",0.4
2024-04-07 03:50:00,Los Angeles CA,1004,Night,,0.0,True,3,4,"Gate B, Gate A, Warehouse, Main Entrance",0.4
2024-04-07 14:30:00,Oakland CA,1004,Afternoon,,0.0,True,1,4,"Warehouse, Gate A, Main Entrance, Parking Lot",0.1
2024-04-10 14:30:00,Fresno CA,1004,Afternoon,,0.0,True,3,5,"Warehouse, Gate A, Parking Lot, Gate B, Main Entrance",0.7
2024-04-10 17:10:00,Fresno CA,1004,Afternoon,Unauthorized Access,14.5,True,3,1,Gate B,0.5
2024-04-10 19:50:00,Fresno CA,1004,Afternoon,,0.0,True,3,2,"Main Entrance, Gate A",0.3
2024-04-11 22:30:00,Oakland CA,1004,Night,,0.0,True,3,2,"Parking Lot, Main Entrance",0.8
2024-04-12 01:10:00,Oakland CA,1004,Night,,0.0,True,3,4,"Gate A, Warehouse, Main Entrance, Gate B",0.9
2024-04-12 03:50:00,Oakland CA,1004,Night,,0.0,True,3,1,Warehouse,0.2
2024-04-12 06:30:00,San Diego CA,1004,Morning,,0.0,True,3,2,"Gate A, Warehouse",0.2
2024-04-12 09:10:00,San Diego CA,1004,Morning,Unauthorized Access,10.9,True,3,3,"Gate A, Parking Lot, Warehouse",1.4
2024-04-12 11:50:00,San Diego CA,1004,Morning,,0.0,True,3,3,"Warehouse, Main Entrance, Gate B",0.1
2024-04-13 14:30:00,Tucson AZ,1004,Afternoon,,0.0,True,5,1,Parking Lot,0.0
2024-04-13 16:06:00,Tucson AZ,1004,Afternoon,,0.0,True,5,5,"Gate B, Warehouse, Parking Lot, Main Entrance, Gate A",0.3
2024-04-13 17:42:00,Tucson AZ,1004,Afternoon,,0.0,True,5,1,Main Entrance,0.8
2024-04-13 19:18:00,Tucson AZ,1004,Afternoon,,0.0,True,5,2,"Gate A, Warehouse",0.7
2024-04-13 20:54:00,Tucson AZ,1004,Afternoon,Vandalism,12.3,True,5,1,Gate A,0.1
2024-04-14 14:30:00,Oakland CA,1004,Afternoon,Unauthorized Access,16.1,True,4,1,Gate B,0.4
2024-04-14 16:30:00,Oakland CA,1004,Afternoon,,0.0,True,4,2,"Parking Lot, Gate B",0.8
2024-04-14 18:30:00,Oakland CA,1004,Afternoon,,0.0,True,4,4,"Parking Lot, Main Entrance, Gate B, Warehouse",0.0
2024-04-14 20:30:00,Oakland CA,1004,Afternoon,,0.0,True,4,5,"Parking Lot, Main Entrance, Gate A, Warehouse, Gate B",0.1
2024-04-15 06:30:00,Fresno CA,1004,Morning,,0.0,True,4,2,"Gate A, Gate B",0.0
2024-04-15 08:30:00,Fresno CA,1004,Morning,Unauthorized Access,16.6,True,4,4,"Gate A, Main Entrance, Gate B, Warehouse",0.6
2024-04-15 10:30:00,Fresno CA,1004,Morning,,0.0,True,4,4,"Warehouse, Gate B, Parking Lot, Gate A",2.0
